"idea_id","category_id","category_name","subcategory_id","subcategory_name","collection_id","status","title","slug","summary","tags","pros_json","cons_json","verdict","trend_score","tier","","","","","","","","","",""
"CAT-006","Health & Fitness","health-fitness","SUB-059","Mobile Physiotherapy House Calls","mobile-physiotherapy-house-calls","mobile physiotherapy business","home physio visit startup","on demand physical therapy","A physiotherapy service that travels directly to patients' homes, eliminating clinic visits for mobility-limited clients.","","","","","","","","","","","","","","","",""
"CAT-006","Health & Fitness","health-fitness","SUB-060","Youth Sports Injury Prevention Programs","youth-sports-injury-prevention-programs","youth sports fitness business","injury prevention training startup","kids athlete conditioning program","A training program teaching young athletes proper movement mechanics to reduce sports-related injury risk.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-061","Micro-Certification Platform for Trades","micro-certification-platform-trades","micro certification business idea","trade skill certification startup","short course certification platform","A platform offering short, affordable certification courses for practical trade skills employers actually screen for.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-062","Parent-Led Homeschool Curriculum Kits","parent-led-homeschool-curriculum-kits","homeschool curriculum business","homeschooling kit startup idea","diy homeschool box","Pre-packaged, ready-to-teach homeschool curriculum kits sold to parents with no formal teaching background.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-063","Language Exchange Marketplace","language-exchange-marketplace","language exchange business idea","peer language learning platform","conversation practice marketplace","A platform pairing learners of different native languages for structured paid conversation practice sessions.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-064","Study Abroad Application Coaching","study-abroad-application-coaching","study abroad coaching business","university application service startup","overseas education consulting","A coaching service guiding students through the entire study-abroad application, visa, and scholarship process.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-065","Adult Literacy Tutoring Platform","adult-literacy-tutoring-platform","adult literacy business idea","reading tutoring startup for adults","basic education tutoring platform","A tutoring platform connecting adult learners lacking basic literacy skills with patient, judgment-free tutors.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-066","Coding Bootcamp for Career Switchers","coding-bootcamp-career-switchers","coding bootcamp business idea","career change coding program","adult programming bootcamp startup","An intensive coding program specifically designed for career switchers moving into tech from unrelated fields.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-067","School Supply Subscription for Parents","school-supply-subscription-parents","school supply subscription business","back to school box startup","parent school essentials delivery","A recurring subscription box delivering pre-planned school supplies matched to a child's grade and curriculum needs.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-068","Vocational Skills Assessment Tool","vocational-skills-assessment-tool","vocational assessment business idea","career skills test platform startup","trade aptitude testing service","A digital assessment tool that identifies a student's best-fit vocational trade based on skills and interest testing.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-069","Peer Tutoring Marketplace for Teens","peer-tutoring-marketplace-teens","peer tutoring business idea","teen tutor marketplace startup","student to student tutoring platform","A marketplace connecting high-achieving students with younger peers for affordable, relatable subject tutoring.","","","","","","","","","","","","","","","",""
"CAT-007","Education & EdTech","education-edtech","SUB-070","Special Needs Learning Resource Platform","special-needs-learning-resource-platform","special needs education business","learning disability resource startup","adaptive learning materials platform","A platform curating and selling adaptive learning materials designed for children with specific learning disabilities.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-071","Virtual Assistant Matching Agency","virtual-assistant-matching-agency","virtual assistant agency business","va matching platform startup","remote assistant hiring service","An agency that vets and matches trained virtual assistants with small business owners needing admin support.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-072","Daily Planning Template Shop","daily-planning-template-shop","planner template business idea","digital planner shop startup","productivity template store","A digital shop selling niche-specific daily and weekly planning templates for platforms like Notion and GoodNotes.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-073","Focus Room Coworking for Remote Workers","focus-room-coworking-remote-workers","coworking space business idea","quiet workspace rental startup","distraction free coworking","A small-format coworking space renting silent, phone-free focus rooms by the hour to remote workers.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-074","Inbox Zero Coaching Service","inbox-zero-coaching-service","email management coaching business","inbox organization service startup","email productivity consulting","A coaching service teaching overwhelmed professionals systems to permanently manage and declutter their email inbox.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-075","Meeting-Free Culture Consulting","meeting-free-culture-consulting","meeting reduction consulting business","workplace productivity consulting startup","async work culture consulting","A consulting service helping companies redesign internal processes to cut unnecessary meetings and boost async work.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-076","Personal Archive & Digital Declutter Service","personal-archive-digital-declutter-service","digital declutter business idea","photo organizing service startup","digital file cleanup service","A done-for-you service organizing a client's scattered photos, files, and digital accounts into a clean system.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-077","Habit Tracking Coaching App","habit-tracking-coaching-app","habit tracking app business","accountability coaching startup","daily habit coach platform","An app pairing habit-tracking software with a real human accountability coach checking in on client progress.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-078","Paper-to-Digital Document Conversion Service","paper-to-digital-document-conversion-service","document digitization business idea","paper scanning service startup","office file conversion service","A local service that scans, organizes, and digitizes a small business's paper archives into a searchable system.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-079","Time Blocking Coaching for Founders","time-blocking-coaching-founders","time management coaching business","founder productivity coaching startup","calendar optimization service","A coaching service helping overwhelmed founders restructure their calendar using time-blocking and priority systems.","","","","","","","","","","","","","","","",""
"CAT-008","Productivity & Workflow","productivity-workflow","SUB-080","Task Delegation Systemization Consulting","task-delegation-systemization-consulting","delegation consulting business idea","small business systemization startup","operations consulting for founders","A consulting service that documents and systemizes a founder's tasks so they can be delegated to a team confidently.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-081","Cold Email Deliverability Agency","cold-email-deliverability-agency","cold email agency business idea","email deliverability service startup","outbound email infrastructure agency","An agency that sets up and maintains technical email infrastructure to keep cold outbound campaigns out of spam folders.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-082","B2B Case Study Writing Service","b2b-case-study-writing-service","case study writing business idea","b2b content agency startup","customer story writing service","A specialized writing agency producing polished customer case studies for B2B companies to use in sales.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-083","Local Business Directory Listing Agency","local-business-directory-listing-agency","directory listing agency business","local seo citation service startup","business listing management agency","An agency managing and correcting a local business's listings across online directories to improve local search visibility.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-084","Fractional CFO Services for Startups","fractional-cfo-services-startups","fractional cfo business idea","part time cfo service startup","startup finance consulting","A part-time, contract-based CFO service giving early-stage startups financial oversight without a full-time hire.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-085","LinkedIn Ghostwriting Agency","linkedin-ghostwriting-agency","linkedin ghostwriting business idea","personal brand writing service startup","executive linkedin content agency","An agency writing and posting LinkedIn content on behalf of busy executives to build their personal brand.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-086","Vendor Contract Negotiation Consulting","vendor-contract-negotiation-consulting","contract negotiation business idea","vendor management consulting startup","procurement consulting service","A consulting service that negotiates and audits vendor contracts on behalf of small and mid-size businesses to cut costs.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-087","Employer Branding Agency for SMBs","employer-branding-agency-smbs","employer branding agency business","small business recruitment marketing startup","hiring brand consulting service","An agency helping small businesses build an attractive employer brand to compete with larger companies for talent.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-088","B2B Podcast Booking Agency","b2b-podcast-booking-agency","podcast booking agency business","guest booking service startup","executive podcast placement agency","An agency that books company executives as guests on relevant industry podcasts to build authority and leads.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-089","Small Business Grant Writing Service","small-business-grant-writing-service","grant writing business idea","business grant application service startup","nonprofit grant writing agency","A service that researches and writes grant applications on behalf of small businesses and nonprofits seeking funding.","","","","","","","","","","","","","","","",""
"CAT-009","B2B Services & Agencies","b2b-services-agencies","SUB-090","Exit Planning Consulting for Owners","exit-planning-consulting-owners","exit planning business idea","business sale consulting startup","succession planning advisory service","A consulting service helping small business owners prepare their company for a future sale or ownership transition.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-091","Micro-Flipping Vacant Land","micro-flipping-vacant-land","land flipping business idea","vacant land investing startup","rural land arbitrage business","A real estate model buying cheap, overlooked vacant land parcels and reselling them quickly at a markup with minimal capital.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-092","Co-Living Space Operator","co-living-space-operator","co-living business idea","shared housing operator startup","co-living rental management","A rental operator converting single properties into shared co-living spaces with private rooms and communal areas.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-093","Property Photography & Staging Service","property-photography-staging-service","real estate photography business idea","home staging service startup","listing photo and staging agency","A service offering professional photography and light staging to help homes sell faster and at higher prices.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-094","Short-Term Rental Arbitrage Management","short-term-rental-arbitrage-management","rental arbitrage business idea","airbnb arbitrage startup","sublet short term rental management","A business model renting properties long-term then re-listing them as furnished short-term rentals for profit margin.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-095","Mobile Home Park Investment","mobile-home-park-investment","mobile home park business idea","manufactured housing investing startup","affordable housing investment model","An investment model acquiring and improving mobile home parks to generate steady lot-rent income with lower entry cost.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-096","Real Estate Virtual Tour Production","real-estate-virtual-tour-production","virtual tour production business","3d walkthrough service startup","real estate video agency","A service producing immersive 3D virtual tours and walkthrough videos for real estate agents and listings.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-097","HOA Management Services","hoa-management-services","hoa management business idea","homeowners association service startup","community association management","A service handling administrative, financial, and maintenance coordination tasks for small homeowners associations.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-098","Distressed Property Sourcing Agency","distressed-property-sourcing-agency","property sourcing business idea","deal finding service startup","off market property sourcing agency","An agency that finds and hands off distressed, off-market property deals to investors for a sourcing fee.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-099","Vacation Rental Property Management","vacation-rental-property-management","vacation rental management business","short term rental management startup","holiday home management service","A full-service management company handling bookings, cleaning, and maintenance for vacation rental property owners.","","","","","","","","","","","","","","","",""
"CAT-010","Local & Real Estate","local-real-estate","SUB-100","Land Lease Solar Site Broker","land-lease-solar-site-broker","solar land lease business idea","renewable energy land broker startup","solar site acquisition service","A brokerage connecting landowners with solar energy developers looking to lease large plots for solar farm projects.","","","","","","","","","","","","","","","",""
